data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7806716,728,SSD7517,7517,3-Apr-21,2021,1,Battles,Armed clash,Lotuko Ethnic Milita (South Sudan),,4,Military Forces of South Sudan (2011-),Lotuko Ethnic Milita (South Sudan),1,14,Eastern Africa,South Sudan,Eastern Equatoria,Torit,Hiyala,Hiyala,4.4612,32.8713,2,Eye Radio (South Sudan); Radio Tamazuj,National-Regional,"On 3 April 2021, Lotuko militia from Tirangore attacked SSPDF near Hiyala (Torit county, Eastern Equatoria state), killing 1 (who is also a bodyguard of the Governor) and wounding a driver. The SSPDF were escorting students in the area. A Lotuko militia from Hiyala then pursued the militia from Tirangore and killed 1 of the Tirangore youth.",2,1618266661,SSD
7806717,728,SSD7519,7519,3-Apr-21,2021,1,Violence against civilians,Attack,Military Forces of South Sudan (2011-),,1,Civilians (South Sudan),Taxi Drivers (South Sudan); Bor Clan Group (South Sudan); Dinka Ethnic Group (South Sudan),7,17,Eastern Africa,South Sudan,Central Equatoria,Juba,Rejaf East,Sherikat,4.8191,31.6107,1,Juba Monitor; Eye Radio (South Sudan),Subnational-National,"On 3 April 2021, bodyguards of Vice-President James Wani (coded as SSPDF) attacked and seriously wounded a boda boda driver (likely Bor Dinka) in Sherikat (Juba county, Central Equatoria state), after he allegedly failed to stop for the VP's motorcade (which is disputed by the family of the victim). Photos of the victim showed severe head injuries likely caused by a sharp object; the VP's office has promised to pay for medical bills and to investigate the responsible officers.",0,1618266661,SSD
7791831,728,SSD7516,7516,1-Apr-21,2021,1,Violence against civilians,Attack,Unidentified Armed Group (South Sudan),,3,Civilians (Kenya),Civilians (South Sudan); Labour Group (Kenya); Labour Group (South Sudan),7,37,Eastern Africa,South Sudan,Eastern Equatoria,Magwi,Pageri,Ame,4.0597,32.0693,2,Juba Monitor; Daily Nation (Kenya); Radio Tamazuj; Eye Radio (South Sudan); VOA; Catholic Radio Network,National-Regional,"On 1 April 2021, unknown gunmen attacked a number of commercial vehicles in Magwi county (Eastern Equatoria state), with reports indicating the location is either at the Amee Junction, Nanini or Kit 2 areas [coded to Ame]. At least two civilians were killed (some reports say five), and wounding five. The two deceased are Kenyan truck drivers, and two Kenyans are also reported to be missing. Authorities have blamed NAS rebels, who have in turn accused government soldiers of being responsible.",2,1617652752,SSD
7806883,728,SSD7515,7515,30-Mar-21,2021,1,Battles,Armed clash,NAS: National Salvation Front,,2,Military Forces of South Sudan (2011-),,1,12,Eastern Africa,South Sudan,Central Equatoria,Morobo,Kimba,Rengo,3.5829,30.8757,2,Catholic Radio Network,National,"On 30 March 2021, SSPDF were reportedly ambushed at an unspecified location along the road between Kaya and Bazi (Morobo county, Central Equatoria state) [coded to Rengo]. Whilst the attackers are not named in the source, they are coded here as NAS, given their frequent clashes with government forces in the area. There is no information regarding fatalities.",0,1618266661,SSD
7966442,728,SSD7514,7514,30-Mar-21,2021,1,Protests,Protest with intervention,Protesters (South Sudan),,6,Police Forces of South Sudan (2011-),,1,16,Eastern Africa,South Sudan,Central Equatoria,Juba,Juba,Juba,4.8551,31.5799,1,Juba Monitor; Radio Tamazuj,Subnational-Regional,"On 30 March 2021, tens of demonstrators gathered in central Juba (Central Equatoria state) to protest against the death of an artist following a traffic accident involving a water truck the previous day, and the inadequate treatment (and delays in treatment) at Juba teaching hospital. Police arrested 22 (including a prominent activist), with video footage showing police beating demonstrators whilst they were being arrested. The detained were released the following day, and some reported being beaten whilst in police custody. [size=tens]",0,1620691902,SSD
7792174,728,SSD7509,7509,29-Mar-21,2021,1,Battles,Armed clash,Misseriya Ethnic Militia (Sudan),,4,Military Forces of South Sudan (2011-),,1,14,Eastern Africa,South Sudan,Warrap,Twic,Akoc,Akook,9.2025,28.0576,2,Radio Tamazuj,Regional,"On 29 March 2021, Misseriya gunmen attacked an SSPDF position at Kur in Akoc payam of Twic county (Warrap state) [coded to Akook], killing at least 6 SSPDF (with three missing) and wounding 2. The barracks was torched, and a small quantity of weapons stolen.",6,1617652753,SSD
7792176,728,SSD7513,7513,29-Mar-21,2021,1,Violence against civilians,Attack,Kuacthii-Leer-Rek Sub-Clan Militia (South Sudan),Jur Bol-Rek Sub-Clan Militia (South Sudan); Dinka Ethnic Militia (South Sudan); Pastoralists (South Sudan),4,Civilians (South Sudan),Apuk-Jurwiir-Rek Sub-Clan Group (South Sudan); Akop-Awan-Parek-Rek Clan Group (South Sudan); Dinka Ethnic Group (South Sudan); Pastoralists (South Sudan),7,47,Eastern Africa,South Sudan,Warrap,Tonj North,Kirik,Mashet,7.7884,28.7754,2,Radio Tamazuj,Regional,"On 29 March 2021, armed youth from the Leer subsection of the Kuacthii section of the Rek (reportedly working alongside youth from Rualbet, and coded as Jur Bol rather than Awan Parek) attacked a cattle camp at War Ayak, described as being along the boundary between Tonj North and South counties (Warrap state) [coded to Mashet]. The attackers killed 4 and wounded 5, who are described as being from the Apuk Jurwiir and Awan Parek sections.",4,1617652753,SSD
7792021,728,SSD7512,7512,29-Mar-21,2021,1,Violence against civilians,Attack,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),Taxi Drivers (South Sudan),7,37,Eastern Africa,South Sudan,Central Equatoria,Lainya,Kenyi,Jominakinda,4.1953,30.8991,1,Eye Radio (South Sudan),National,"On 29 March 2021, unknown gunmen killed two boda boda drivers in the Kinda area (presumed to be an abbreviation of Jominakinda) in Lainya county (Central Equatoria state) as they travelled on the Juba-Yei road. Authorities have accused NAS rebels of being responsible, who have denied the accusations.",2,1617652753,SSD
7791828,728,SSD7510,7510,29-Mar-21,2021,1,Battles,Armed clash,Boya Ethnic Militia (South Sudan),,4,Military Forces of South Sudan (2011-),,1,14,Eastern Africa,South Sudan,Eastern Equatoria,Budi,Loriyok,Camp 15,4.5092,33.3117,2,Juba Monitor; Catholic Radio Network; VOA; Radio Tamazuj,National-Regional,"On 29 March 2021, suspected Boya militia fired upon the motorcade of Governor Louis Labong shortly after he left Camp 15 (Budi county, Eastern Equatoria state) for Torit, sparking a firefight between soldiers and the attacking group. An SSPDF soldier was killed, and a civilian who was travelling in the convoy was also killed (one report says both victims were civilians). Three people were wounded, though the Governor was unharmed.",2,1617652752,SSD
7791829,728,SSD7511,7511,29-Mar-21,2021,1,Violence against civilians,Attack,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),,7,37,Eastern Africa,South Sudan,Central Equatoria,Juba,Ganji,Ganji,4.4799,31.2487,2,Eye Radio (South Sudan); VOA; Radio Tamazuj,National-Regional,"On 29 March 2021, unknown gunmen killed four people in the Ganji area of Juba county (Central Equatoria state) as they travelled on the Juba-Yei road. Authorities have accused NAS rebels of being responsible, who have denied the accusations.",4,1617652752,SSD
7917788,728,SSD7532,7532,29-Mar-21,2021,1,Violence against civilians,Attack,Police Forces of South Sudan (2011-) National Security Service,Unidentified Armed Group (South Sudan),1,Civilians (Sudan),Labour Group (Sudan),7,17,Eastern Africa,South Sudan,Lakes,Rumbek Center,Rumbek Town,Rumbek,6.8074,29.676,1,Radio Tamazuj; VOA,Regional-International,"On 29 March 2021, a Darfurian trader was abducted by three gunmen from Rumbek town (Rumbek Centre county, Lakes state), and detained for over 20 days in Wulu county whilst negotiating a ransom payment, during which time he was tortured. The victim was freed by security services, who identified an officer with the NSS as playing a central role in the abduction (who has now been arrested).",0,1619476352,SSD
8366493,728,SSD7507,7507,28-Mar-21,2021,1,Violence against civilians,Attack,Toposa Ethnic Militia (South Sudan),,4,Civilians (South Sudan),Boya Ethnic Group (South Sudan); Women (South Sudan),7,47,Eastern Africa,South Sudan,Eastern Equatoria,Budi,Loriyok,Camp 15,4.5092,33.3117,1,UNSC; VOA; Radio Tamazuj; Juba Monitor,Other-National,"On 28 March 2021, suspected Toposa militia entered Camp 15 (Budi county, Eastern Equatoria) and attacked civilians (of the Boya ethnic group) as they slept, killing at least 15 (one of whom died later of their wounds; note that one report says 17 were killed), and wounding between 4 and 7 others. At least 12 of those killed were women. Several dwellings were also torched. The attack appears to be in retaliation for an attack by Boya militia against Toposa SPLM-IO soldiers at Lowereng the previous week.",15,1625510720,SSD
7791827,728,SSD7508,7508,28-Mar-21,2021,1,Violence against civilians,Attack,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),Civilians (Uganda),7,37,Eastern Africa,South Sudan,Central Equatoria,Juba,Ganji,Ganji,4.4799,31.2487,2,Eye Radio (South Sudan); Radio Tamazuj,National-Regional,"On 28 March 2021, unknown gunmen killed four people (some of whom may have been Ugandans) in the Ganji area of Juba county (Central Equatoria state) as they travelled on the Juba-Yei road. Authorities have accused NAS rebels of being responsible, who have denied the accusations.",4,1617652752,SSD
7792217,728,SSD7505,7505,27-Mar-21,2021,1,Violence against civilians,Attack,Military Forces of South Sudan (2011-),,1,Civilians (South Sudan),SSOA: South Sudan Opposition Alliance; SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,7,17,Eastern Africa,South Sudan,Northern Bahr el Ghazal,Aweil West,Aweil Town,Aweil,8.767,27.3966,1,Sudans Post,National,"On 27 March 2021, unspecified security forces (presumed to be SSPDF) beat several recently appointed SPLM-IO and SSOA officials who were staying at hotels (presumed to be in Aweil town) (Aweil West county, Northern Bahr el Ghazal state). The SPLM-IO have accused the state security advisor of being present at the scene of the beatings.",0,1617652753,SSD
8366492,728,SSD7506,7506,27-Mar-21,2021,1,Violence against civilians,Attack,Padang Clan Militia (South Sudan),Dinka Ethnic Militia (South Sudan),4,Civilians (South Sudan),Refugees/IDPs (South Sudan); Shilluk Ethnic Group (South Sudan),7,47,Eastern Africa,South Sudan,Upper Nile,Malakal,Malakal North,Malakal,9.5377,31.6511,1,Juba Monitor; Radio Tamazuj; UNSC; Eye Radio (South Sudan); Radio Miraya,Other-National,"On 27 March 2021,Padang Dinka fired upon Shilluk/Chollo civilians (at least some of whom were IDPs) at one or more locations in Malakal town (Malakal county, Upper Nile state), killing at least three IDPs (some reports say a dozen were killed) and wounding at least 3. The IDPs were travelling to the airport in advance of the arrival of the newly appointed Governor of the state, although the precise reason for the attack is disputed.",3,1625510720,SSD
7792814,728,SSD7504,7504,26-Mar-21,2021,1,Battles,Armed clash,Military Forces of South Sudan (2011-),,1,NAS: National Salvation Front,,2,12,Eastern Africa,South Sudan,Central Equatoria,Yei,Otogo,Ombasi,3.8868,30.6075,1,VOA,International,"On 26 March 2021, NAS rebels attacked SSPDF at Ombasi (Yei county, Central Equatoria state), amid continuing hostilities in the area. There is no information regarding fatalities or casualties.",0,1617652754,SSD
7968665,728,SSD7500,7500,25-Mar-21,2021,1,Protests,Peaceful protest,Protesters (South Sudan),Former Military Forces of South Sudan (2011-),6,,,0,60,Eastern Africa,South Sudan,Central Equatoria,Juba,Juba,Juba,4.8551,31.5799,1,Juba Monitor,Subnational,"On 25 March 2021, reports emerged of disabled soldiers (presumed to be SSPDF veterans) surrounding the Ministry of Finance in Juba (Central Equatoria) calling for pay arrears to be honored. The road to the Ministries complex was closed, although it is unclear whether security personnel intervened in the demonstration itself. [size=no report]",0,1620691948,SSD
7807312,728,SSD7503,7503,24-Mar-21,2021,2,Battles,Armed clash,Gok Clan Militia (South Sudan),Dinka Ethnic Militia (South Sudan),4,Military Forces of South Sudan (2011-),,1,14,Eastern Africa,South Sudan,Lakes,Cueibet,Duony,Abieichok,6.9501,29.4023,2,Radio Tamazuj,Regional,"Around 24 March 2021 (week of), a single gunman (presumed to be Gok Dinka) fired upon a vehicle carrying the incoming SPLM-IO commissioner of Cueibet county, at an unspecified location in the Abieichok area (Cueibet county, Lakes state), prompting an exchange of fire with the bodyguards of the target (presumed to be SSPDF). No injuries were reported, and a local chief has been arrested in connection with the incident.",0,1618266662,SSD
7772109,728,SSD7498,7498,24-Mar-21,2021,2,Strategic developments,Looting/property destruction,Mbororo Ethnic Militia (South Sudan),Pastoralists (South Sudan),4,Civilians (South Sudan),,7,47,Eastern Africa,South Sudan,Western Equatoria,Ibba,Ibba,Ibba,4.7903,29.1373,2,Radio Miraya,National,"Property destruction: Around 24 March 2021 (as reported), residents of Ibba county (Western Equatoria state) claimed that Mbororo pastoralists had been destroying bee hives and polluting water sources (through unspecified means) at unspecified areas of the county. Authorities are to send a delegation to raise the claims with the pastoralists.",0,1617057652,SSD
7772129,728,SSD7499,7499,24-Mar-21,2021,1,Battles,Armed clash,Lotuko Ethnic Milita (South Sudan),,4,Military Forces of South Sudan (2011-),,1,14,Eastern Africa,South Sudan,Eastern Equatoria,Ikotos,Ikotos,Ikotos,4.0812,33.1076,1,Radio Tamazuj,Regional,"On 24 March 2021, unknown attackers suspected of coming from Torit and Ikotos counties (and presumed to be Lotuko) clashed with SSPDF during a cattle raid that took place within Ikotos town (Ikotos county, Eastern Equatoria state), killing two SSPDF (including a sergeant who was involved in the trading of cattle to Uganda). Over 70 head of cattle were stolen.",2,1617057652,SSD
7769707,728,SSD7495,7495,23-Mar-21,2021,1,Riots,Mob violence,Rioters (South Sudan),Malual Clan Group (South Sudan); Dinka Ethnic Group (South Sudan),5,Civilians (South Sudan),Government of South Sudan (2011-),7,57,Eastern Africa,South Sudan,Northern Bahr el Ghazal,Aweil West,Aweil Town,Aweil,8.767,27.3966,1,Eye Radio (South Sudan); Radio Tamazuj,National-Regional,"On 23 March 2021, between 19 and 23 traditional chiefs (all presumed to be Malual Dinka) allegedly attacked one or two local government officials in Aweil town (Aweil West county, Northern Bahr el Ghazal state), following a dispute over administrative boundaries, involving an attempt to merge suburban areas into Aweil town. The chiefs were arrested by police, and were released on 26 March. There has been no comment from the chiefs on the accusation. [size=at least 19]",0,1617053589,SSD
